x,y,z
0.0963796029678744,0.03491782540474748,0.018260999503498767
0.02773207438501002,0.08830733230504753,-0.020535844699394637
0.08385117818643123,0.03976697362070576,-0.02972085360648116
0.029757195035741705,0.019525591566308245,-0.028337760773827395
0.03574074498660051,-0.023631508708589242,0.007984332344989074
0.9588881473367749,0.006959077603648296,0.9952733521291623
1.000447750820871,0.009489233587544568,0.9804482601835458
0.9489477821744448,0.0075050922729890624,0.9962748456173576
0.9210893918568209,-0.03607030472879596,0.9299694112087018
0.9342010397283412,0.007578368371815931,0.953313281536263
0.9560788989404327,0.05948289770021511,0.8713635636913943
0.8877514233376517,-0.05624616637385145,0.813394172394432
0.8955123268613709,0.01678076023266855,0.8779481022289696
0.8220547362440923,-0.005741636154868535,0.8353573917661236
0.7853676025779631,0.021589881605672167,0.8415747105781197
0.802841857606139,-0.014054825167653209,0.7854809212222205
0.7453244594449701,0.0016141222205396594,0.7769416996851642
0.7416956268550625,-0.04119691076728021,0.7425957143599896
0.756786208841927,-0.023514528971815975,0.7570494570787024
0.6858804406595603,-0.0563270498968817,0.6746873762552151
0.7403090745602593,-0.005249613674757683,0.6740550930496023
0.6577155956629525,-0.01337471547242786,0.664141918890235
0.6796833818040519,-0.03535056603567084,0.6542373064069839
0.64153221125631,-0.008691869516769007,0.6326689076529128
0.5849215028898889,-0.049709291955021696,0.6035048398718811
0.5646786242341714,-0.03713632845021276,0.5938128495005041
0.6255969907874009,-0.004383256297494507,0.5385334208611713
0.5472794602600234,-0.050451844414117306,0.5102961083900202
0.5169642579008871,0.007420329356472704,0.5349969904643757
0.5689216299853121,0.028581008196065436,0.49591925768091694
0.48235736302138904,-0.013632310031099652,0.4852163604180107
0.47680648560814015,-0.01432169313876607,0.45114427206342284
0.4659119398409947,0.033148663901871454,0.510700581777058
0.40676835562495844,0.0033075200878770524,0.4296535650428374
0.3769685593464922,-0.055994668809180075,0.44545330623153134
0.40497170250280495,0.04863839483921381,0.3899356903898749
0.3842580256384249,0.022024047955896114,0.39233305185858175
0.33745867043668965,0.05204465315450166,0.3344837304316028
0.3402401071144269,0.0043911088000653685,0.32337502936868795
0.284955361911609,0.000528641697070553,0.33549890291765294
0.24687069518780122,0.07819352827486689,0.3165887567151512
0.21958916568742523,0.03269700253894163,0.2071016589621005
0.2252034466619216,-0.03867452213906969,0.2500190862834509
0.19156328099849665,0.005109458618790385,0.24496189202328864
0.1877052392842501,0.0041871517039536454,0.2078210382369492
0.20512254238525213,-0.04987629460307092,0.18023293695836065
0.17827733217102887,0.07002734539890941,0.14120260014238417
0.12464795212425028,-0.02550425133898812,0.14879126920187385
0.10012441052791887,-0.0064517738394139984,0.14003162014103454
0.10039777164608993,-0.012687865176666813,0.11107897069469609
0.028540063519947596,0.027081695923506198,0.062262123504663786
0.0403064378390596,0.03498148995187107,0.07184885602336066
0.04259157265313188,-0.02273187507284416,0.0005830725313488994
-0.015485298117788072,-0.03772104307818668,-0.007012939681146614
-0.018117886304013037,0.01285850532558374,0.034116559290342414
0.9444040685287474,0.020396918019547898,1.0312752158773364
1.007978762310614,0.0309423120191104,1.0249108306603874
0.9644100496478412,0.037011500717521066,0.9446885073458418
0.9825981068457872,0.03923863123081883,0.9734431510490066
1.038421957536623,0.09574021691263974,0.921410343949616
1.0255959679144917,0.12142722732212402,0.8836727166628324
1.0302753109843903,0.10421013010796165,0.8917643501496175
1.0467866407737336,0.12809940605001763,0.817936793225614
1.00918481655922,0.13917481653732708,0.8722172012334782
0.9963653324298839,0.16461961059763303,0.828521941558098
0.9975176543472586,0.24186567425812583,0.7694720133082074
1.0271554654208561,0.2568358086543509,0.7512427012459856
1.039980669385513,0.25486532091644826,0.7919662587180466
0.9520287793392601,0.2863812559540943,0.6116996158165867
0.9525457235230761,0.27151644411590453,0.71696854393573
0.9782895160546731,0.2569013099557494,0.6920589356137733
0.9440746736061085,0.3077527083515394,0.6472859615902589
0.9818254768516214,0.35897934021335376,0.6049215013690652
0.9628437866738095,0.37431421088619937,0.6287326337132579
1.0055933348926622,0.4092903780222505,0.6124219268465299
0.9329530688189343,0.4246492919954678,0.6287604977282852
0.9050918993873672,0.44755863047394573,0.5876290112831343
1.0122031569798775,0.4643537540581373,0.5952944169050921
1.0208109110521513,0.4196719096277621,0.5659611429285766
1.0312011135356556,0.5016418329728232,0.4994465925622728
0.9887251517248404,0.5519103122049926,0.5117544477873043
1.0247712085949092,0.5375982178398926,0.5016816661207505
1.0295729363514974,0.5809129879603313,0.45788629623626975
0.9579730367507452,0.4998903089708822,0.46648158818510665
1.029421029106408,0.6041592365188424,0.4046416161767211
1.0289167516118738,0.6258021126894316,0.4124842832138844
1.0527415083164164,0.6330987535638748,0.37660348550992967
1.0158938502652182,0.6919739063250809,0.36646903879852605
0.9891630692408705,0.6707082081572533,0.3404173204530703
1.0128913325251208,0.6730018340088442,0.31468765086905603
0.9744763342066874,0.6584087038546826,0.3244301929308354
1.05814165571242,0.7291136648264195,0.22780167140061033
1.0005876720259883,0.8115817808255669,0.23380631194020007
1.0283502594235998,0.7787616690907477,0.2181514528787845
0.9643438846356046,0.8155395217893915,0.22084236613393166
0.9817536309240509,0.7898106985505128,0.13968113726641782
0.9806977798668347,0.8423894646512857,0.18715991917958924
1.0016884975211255,0.8463917564373733,0.1124038865866666
1.059758571119091,0.8983303651676534,0.17470291024628465
0.9715129129524094,0.9026598637728944,0.10757500118402621
1.0316057242858254,0.9255074543569924,0.12186156069579523
1.000435336317711,0.9465360129658624,0.0966626354404034
0.9512980629977142,1.0077829956237496,0.064647315838646
1.0063769495095014,0.9999440222917411,0.010016437406523512
0.9776187269913491,1.0383789369730527,-0.09503880926722703
-0.04573924425047693,1.0342214197987254,0.9644538980128357
-0.01865365969364037,0.99477518271457,0.9905696518076952
-0.0355088160835612,0.9369663685735052,1.0086238120368243
0.04659622225553827,0.943269709659673,0.9719807169898849
-0.008766380651046726,0.899891473321803,0.9120871598607729
0.014031903003117125,0.8967057069251165,0.9291361139586132
0.04059813260436718,0.9060180320922165,0.8910400730700034
0.018107713904222986,0.8455400398866901,0.8851684894579885
0.08592667485230299,0.825169029892832,0.7859233859782733
-0.004271451942415999,0.8504418368275464,0.7658113810946267
-0.03504026645417822,0.7717208474258387,0.8070674816492709
-0.020298568789483752,0.7622005253214711,0.7208385846843494
-0.05335936016274235,0.7457175248626966,0.7737232247950224
-0.036038806912866345,0.7288464701906952,0.7170230421381524
0.012803742608154922,0.7155288435858388,0.7375041512538537
-0.030813406918219474,0.7271211599270954,0.6701636218375867
-0.02611751143576551,0.7267205844075263,0.6606669100260679
-0.03211940934606142,0.6868249434437329,0.6670946152635866
0.039374557537323045,0.6274718381638971,0.6432173742147042
-0.03776496466309694,0.6378320336425547,0.6377123861463534
0.012684103507133766,0.5778286306904551,0.5504191707325062
0.020235304788646276,0.5776613694748646,0.5568609535053389
-0.02649184636791153,0.47275077750539,0.5428151159067459
0.001648477085890423,0.4851216972536189,0.5828339088039582
-0.021663347937445985,0.5053309566801993,0.5004527068986687
0.018862079913812526,0.4644166570161949,0.4433389321183105
-0.06114187770815226,0.48522854827837064,0.457270289819833
0.046043137886322257,0.46267307431682503,0.4328272686147973
0.031113882963818576,0.4689639825531839,0.39087813310408565
-0.03380484632627725,0.46841010734639643,0.4392472960825701
0.029014020178096515,0.42405402500362427,0.3774857497137614
-0.0008103712891816808,0.31915448991371514,0.3208995538254157
0.04283811043962909,0.34700405491161834,0.3062688128759747
-0.005595840263648548,0.2918171276343111,0.38051932815232276
-0.02276274428549773,0.26307483646783814,0.25960667455260533
-0.044832859079525146,0.3266180774708194,0.28282446508196374
-0.010099663796612009,0.19502777660173204,0.2781393575051301
0.058486723868606025,0.19221773443982282,0.2350232704234106
0.023696535839466886,0.2276090787427229,0.20360327800630795
0.005209449344536486,0.17595100615719633,0.23054799099747958
0.006633356022672419,0.18503960965209817,0.12540378300495572
-0.037258795387731615,0.15969707027001107,0.18353697272339392
0.008079832104875031,0.15290550878930576,0.14114392334447787
-0.015650048030838984,0.11950046412572775,0.12932566757760477
-0.026314641055043247,0.1282310569490739,0.128277836425753
-0.014304178170393434,0.05446298449575743,0.11600974524265356
0.06828652215915482,0.05918477309004345,0.04089675703046094
0.004092486467282556,0.0927448084051069,0.04657305869320428
-0.01085012832911079,0.0006141713085852096,0.02236324782585016
-0.02499058711065541,0.0073057274881238275,-0.033517714242387545
-0.021193525879329825,1.0157144032659295,0.9555336970857284
0.043608547995020085,1.011114903653564,1.010726578537723
0.060796751797414325,1.0615798637048037,0.9927755985681915
0.08069474580718417,1.0019178832445028,0.9419018863364861
0.08246335749261204,1.0132437438135358,0.9128403235886862
0.14836406068802188,1.0154490021230398,0.8784530177574956
0.15383193540261872,1.0145949962068535,0.8532613882176736
0.16938396402307243,0.9796636832567157,0.8488623757401272
0.129888026353914,1.0268340465768075,0.853739716845027
0.17205916587257786,1.0075571799149525,0.8241897186232
0.2636461282765787,1.0433165530464972,0.7877635772033726
0.2273033607584811,1.0496916864909678,0.7937982757732605
0.2303897927379976,0.993343611963628,0.7419726859632525
0.2621028951005367,1.006983310558603,0.7548956861382319
0.29993365128792265,0.9903074027529868,0.6998408692258816
0.27964363556040134,0.9434431698532354,0.7320312554730429
0.29132235325568995,1.019628751937458,0.6590352576974834
0.29802444897563973,0.9654829136702542,0.6753125415443325
0.3044046108945543,1.0553249626364951,0.622193455004291
0.4276799341788461,0.9776880598103972,0.6583481892574977
0.3778488441578139,1.00690946830505,0.6178060892845043
0.407345713678685,1.0554750370869557,0.5821702306558433
0.444381186207632,0.9353243596248564,0.5560821952980308
0.46242371697695356,0.9965277863320073,0.49649706033457897
0.4475228954644491,0.9462017026933657,0.5281288088165363
0.5377118611517747,0.9918271992225696,0.45048058703255045
0.4594951313286634,1.0093226549444674,0.5094395805206894
0.52935167894403,1.0238153387994706,0.41724794596246295
0.5895957021857512,0.9774049792175971,0.4565492116525755
0.5962719844730054,0.9646889622093517,0.3981986461228312
0.6236499777592858,0.9997097898869548,0.4314166089154903
0.6643588102917701,0.9954722586618661,0.335817311900519
0.6649542593646134,1.0080674407236796,0.3391085381036295
0.6886321870220733,0.9973228262501047,0.3592830574141301
0.7100809275656368,0.9642100152105637,0.3219684611660286
0.6842932428205586,0.9842749501660686,0.2977003326915596
0.7494084999914862,1.0044145229093635,0.2513593523487888
0.7533113931307799,1.0003831465165758,0.234502720032706
0.7922017303986638,1.0464715776429023,0.24550223153922562
0.8181409694664187,1.033674887712755,0.23406509085646332
0.8157481310617164,1.0036691855986102,0.15226724695574037
0.8353381869870447,0.9758470149828562,0.17756335575104948
0.8772059297078563,1.0118830209124183,0.10197632709266952
0.8760474145524129,1.006122034256239,0.08709647028414315
0.8629716982344204,1.0615341941383682,0.08334570037950509
0.91979354341491,1.0545298968187162,0.09714380281691588
0.955893591061777,1.0143762105716392,0.08041056850783596
0.9833049726392197,1.021106872922979,0.01613453718901899
1.0112810556417908,0.9849721023611415,0.08118416793307165
1.0174231292779348,0.990377533647949,0.04085434770820622
-0.012856499926801516,0.9813115265519633,0.9914826832291586
-0.02094038396847921,0.9669524060643295,0.9952498458374923
0.04421209651754083,0.9659257953632632,1.0163923769876002
0.09689619742940389,0.9683501622534899,1.016456002806423
0.08792612154897698,0.918966764826442,1.007766913850401
0.1019754543753778,0.8735667121461819,1.019740067006409
0.05865806804735893,0.8387874665851687,1.012760493549188
0.2190308563528053,0.8281585819039708,1.0208739234332944
0.1508878860241964,0.8115360340726794,1.011014261186599
0.1520185088198258,0.8065307030320733,1.0176388731346715
0.2296623728695926,0.7426981813091939,1.0313091585925025
0.21684048565393133,0.797531188657046,1.00158028828714
0.28210696037359473,0.750570937743401,1.0342964538866315
0.2319803260245645,0.7128496709609636,0.9740728971238891
0.2683976414586224,0.6896354728219894,0.9966103739124627
0.2742032722181415,0.6621637364991274,0.9930674091041064
0.3580100566815022,0.6579857714012274,0.952644001342899
0.3088791793684088,0.6342702928478743,0.9759101933410788
0.34111637828981,0.6364435885680547,0.9704165406509463
0.37201638896113065,0.5417549394594716,1.0033981775939336
0.41076846502824976,0.6038470998059485,1.0552745706477995
0.4233208897489311,0.5978643560471996,0.9702264486028965
0.4257937214865621,0.526933864291343,1.0054140350037695
0.5119807016727596,0.5003821873392333,1.0184641007402526
0.49214588248374985,0.46697479962012894,0.9943027561081841
0.5492871736741177,0.47377171823007685,1.0396331114363322
0.5212077740545001,0.4614852289199974,0.9674615551229686
0.5127413217148964,0.46258306853357195,0.9795741970448189
0.5261376196085014,0.4389078505569768,1.015719568584286
0.5643459523516855,0.4549811037734931,0.9978752700832799
0.6737451784650667,0.38474466786491235,1.0260370610109957
0.6623658854252555,0.3604407554755182,0.9648628986483334
0.6738120155250487,0.3625992093049983,1.007779597019743
0.7316763786947361,0.29595494386545346,1.0022619700310802
0.7144623111740036,0.2907379065855168,1.0363517949916363
0.7495153491136036,0.24086464086015008,0.9561961420303355
0.7199493729343766,0.2789272840243908,1.0110629466129981
0.7391009608140577,0.23351155583831432,1.0299213231246818
0.8069760549689735,0.23594381264322936,1.015754376867519
0.8246482117159281,0.1854457189115612,0.976594889198901
0.8143162656401072,0.16334273755014037,0.9539871901740993
0.8124786306235566,0.1813467648220667,1.0088308067874856
0.883635816531314,0.19378249367264924,0.9955992948099588
0.8748541481849091,0.1102774603709001,1.0333712526664889
0.9148970586935342,0.11932517651414493,0.984864882357425
0.896064294641191,0.05885921665052675,0.9436014903143375
0.9483363326110401,0.07300986918645591,0.9297512829186585
0.8979253081978514,0.004461645425504826,0.9813631157150817
0.9944123235469134,0.0201327108038986,1.0201150827709353
0.9644511899357591,0.021074828536232465,1.0128752894589825
