"X", "Y"
1.19340292,0.65072342
1.33832336,0.75722946
-1.18679053,-1.38018805
-1.1645678,-0.59503456
-1.18855042,-0.92238678
1.32754655,0.31574872
-1.15278978,1.46108706
1.2334246,0.69709483
1.25676542,0.9633277
-0.77095766,0.61602259
-1.06217998,0.92535586
1.31216106,0.69886727
0.46405604,1.02053402
0.13206363,0.22294329
-1.28989934,-0.70896417
1.22318305,0.76008925
-0.64038068,-1.32849008
-1.32230569,-1.23148671
0.07869671,0.97493366
-1.2626078,-1.71226274
1.09320323,0.62706891
0.46403901,2.48210701
1.19807746,0.62110768
-1.07082872,-1.55190016
-0.27162063,-0.2048135
1.10385928,0.74018514
-1.42073866,-1.39752508
-1.08560576,-1.41831094
-1.14564756,-1.64733408
1.19289396,1.01901547
0.77662093,-0.30913724
1.18743045,0.69709003
-0.11119209,2.11650262
0.09580309,0.66980363
-1.30008224,-0.74583609
1.20261214,0.71490713
-0.46389142,2.06752038
1.2523032,0.91182291
-0.79821224,-1.27100249
0.11303452,-0.43415896
1.30165545,0.76529139
-0.26561113,2.19474544
0.02733322,-0.37384271
1.3553025,0.62870247
-1.40627225,-1.05319381
-1.22377449,-1.64689324
1.2441841,0.38879143
-0.99553942,-2.16958803
1.16781172,0.85308127
0.59379316,0.7633372
-0.18774977,1.17854557
-0.96546245,-0.93291204
1.27147324,0.66729877
1.13523626,0.81178559
-0.6383749,0.45597929
-0.29694489,1.49944822
0.005736,1.56550533
-0.57049824,-0.00341007
1.21747687,1.00074179
0.23365886,-0.28578982
-1.00097482,-0.78578631
1.26724395,0.4609284
0.0790854,0.82016853
-1.19170163,-1.60428415
1.14621781,0.63327896
0.05873738,-0.93253443
0.35265266,-0.28088978
1.27862187,0.5749137
-1.11987388,-1.12713076
1.38464969,0.63458499
1.2975514,0.62565314
-1.03168546,-1.1114591
1.29969443,0.57763891
-0.96141898,-1.30677715
1.36940201,0.60141572
1.28991803,0.66531913
1.1785549,0.4779184
1.15508646,0.50879585
1.18663049,0.74266565
-1.46533373,-0.77186199
-0.98785527,-1.25716104
0.64341621,1.28637718
-1.14981085,-2.00221475
-0.9959781,-1.01320377
-0.53963711,0.96172287
-1.27924108,-0.65538575
-0.73461699,-0.74761636
0.23922156,-0.24377456
1.26126757,0.83606052
0.32914353,0.44273494
1.20838667,0.67100396
-0.97651111,-1.17450392
0.11542087,0.92954599
-0.39086988,0.12096604
-0.3663046,0.64427885
-1.8582307,-0.00923164
-1.16566702,-1.45057197
1.16473698,0.76560045
0.28161667,-0.03233302
-0.89716896,0.84036319
-0.83771209,0.62694047
-0.84789819,-1.43475585
-0.99823946,1.31555042
0.74680987,1.06160364
0.63625612,-0.12080679
1.28167496,0.61693722
0.08978487,0.73668684
-0.91687192,-1.10640255
0.52052918,1.67560893
1.23233553,0.60015791
-0.95130741,-1.39165958
1.16971146,0.47962187
-0.23193345,0.93628943
-1.39017119,-1.42165507
1.16681263,0.67751678
-0.88551805,-0.78738644
1.20721773,0.55130537
-1.48467896,0.67695292
-0.96327011,-1.43707552
-0.86612921,-1.14106181
1.1408499,0.95089983
-0.59704875,0.9634985
-1.00555976,-1.23510019
-1.48441153,-1.40302117
0.26135333,1.13470142
1.34555743,0.72187583
1.15318205,0.81043138
-0.72097284,-0.01403133
-1.16412928,-1.1609949
1.2479911,0.90868112
-0.43590276,1.10213736
-0.34500046,1.79734955
-0.72059446,0.6990179
-0.82543901,-1.00789309
-0.56064237,-0.93622152
1.19437927,0.7858085
1.21048796,0.5988982
-1.07481738,-1.71985171
1.24097663,0.70070627
1.14583795,0.8055099
0.7010024,0.4582205
1.20516844,0.69273473
-1.0431461,-1.02558671
1.19569188,0.78540962
1.20061748,0.25264648
-0.61370053,-0.38877974
0.11093506,1.74227258
1.01781902,0.58238522
-0.19356557,-0.05075665
0.56284182,0.55334425
0.07593704,-0.52541174
-1.13259991,-1.60724231
-0.92045308,-1.35885323
1.23970907,0.71976497
-0.35884599,1.40380141
1.2493221,0.8268965
0.36172518,0.88200424
0.16603748,-0.21553618
-1.2298256,-1.44537787
-1.13264114,-1.36941889
1.37998531,0.94660469
1.19949627,0.69448999
-1.30218311,-1.39012526
-0.00799284,1.74560427
1.19127736,0.71899311
-1.26027213,-1.60289865
-1.35866264,-1.79587593
-0.99308815,-1.0023963
-1.13384486,-1.49860831
-1.03853724,-1.62102317
-1.23068539,-1.90813799
-0.86714007,-1.49157213
-0.02545012,0.41955141
1.11108227,0.4824703
-0.53746143,0.17967598
-0.88643092,-1.23945615
0.16716388,0.33556663
-0.89231514,-1.71971956
1.26258336,0.91258367
-0.84109744,-1.34004891
1.15666321,0.64661654
-1.09140435,-1.79632776
-0.64436912,-1.31461165
0.47679489,0.96091888
0.1591686,-0.43484986
-1.17498337,-1.33094784
1.1558092,0.83043777
-1.2770729,-1.67489804
1.26017544,0.67684585
1.35608522,0.82197373
-0.57731846,-0.00762283
0.0014193,0.40335259
-1.34788048,-1.14194577
-0.74932,-1.28518378
-0.91552641,0.03162169
-1.40807621,-1.5650504
-1.10384157,-1.3740071
-0.79238614,-1.18964958
0.12519828,2.11151115
-0.15034383,0.77439041
1.0487305,0.66096822
-0.45858899,-0.07816218
0.26079982,0.67091203
-0.88571578,-1.54286625
-0.81513005,-1.13115752
-0.11305572,-1.59607964
-0.90803353,-1.27183291
1.39249233,0.87031811
-0.20201963,1.49637259
-0.03829186,0.24955909
-1.24797381,-1.17230059
-0.84842529,-1.00003073
-0.62343755,0.58282821
1.22455375,0.80510522
-0.87744307,-0.70956106
1.08732066,0.89544217
-0.09785469,0.7633975
1.16514883,0.72243365
-0.74410818,1.31423366
-0.41218471,0.70843966
-1.04440457,-0.93920806
-0.77881447,-1.4195584
1.33680303,0.87428138
-1.36682297,-1.42453153
1.21966874,0.50157446
0.6307749,-0.55905423
1.45196273,0.32846532
-0.86597467,-1.52294315
-0.23956736,1.52837128
1.18462043,0.63027285
1.18945764,0.64754714
-1.08392923,-0.91991135
1.22999725,0.56170914
1.22913067,0.58169285
1.21125852,0.59891224
-1.16380808,-1.24128613
0.27984016,1.40887049
1.32326028,0.53660057
-0.89638249,-1.75236266
1.07742367,0.62732418
1.13555232,0.96436913
-0.8252337,-1.58862987
1.14428728,0.38570247
-1.24086785,-1.01809194
-0.93221937,-1.23503267
1.0782641,0.84323611
0.49438297,0.63961404
-1.19429463,-1.07063892
1.13699328,0.56346639
-1.12161692,-1.06906186
1.29538281,0.7265345
-0.1909388,-0.13058808
0.07524952,0.09189456
1.067002,0.20907093
1.07024619,0.61694382
-0.17209023,-0.18859733
-1.05090994,-1.55803482
-1.10137645,-1.15426073
1.40206989,0.63363513
-1.20965333,-0.81958493
-0.96781766,-1.52194796
-0.73518282,-1.11469468
-0.90191054,-1.42848476
-0.8456171,-1.08803125
-0.2522999,1.48710952
0.86643495,-0.0546404
0.15872136,-1.22135773
0.48626875,-0.61759772
1.13265415,0.54107734
-0.14792613,0.74268085
-1.37837811,-1.4714731
1.21274691,0.60858329
1.34853001,0.62430421
-1.08658796,-0.81927643
-0.12063946,1.10928379
-0.02470412,1.00914388
-1.12490108,-1.13409982
-1.1320771,-1.31896362
-0.80979642,-1.76617184
-0.66168624,0.29746247
0.1071918,1.35279598
1.12006889,0.81344621
-0.95780129,-0.65271688
1.26108499,0.70366503
-1.13759323,-1.22992853
-1.53214197,-1.65258679
-1.11288562,-1.16554818
1.19421169,0.57718038
1.1395743,0.72029407
0.19349408,0.97491499
1.08862691,0.87197238
0.49860932,1.14116467
1.15695739,0.93762411
1.25624772,0.47765215
-1.44570639,-1.0925641
1.14423128,0.85001958
-0.98672779,-1.62981918
1.23066662,0.63853494
1.22845142,0.66626236
1.32865113,0.94105061
1.10738253,0.5725287
-0.28408178,0.19119502
-0.6829087,-1.74467244
0.22361067,-0.08264254
-0.93597136,-0.98002024
-0.93080037,-1.24113556
-0.56615584,0.08742646
1.30391498,0.85140817
-0.77669122,-1.40473533
-1.26492611,-0.77005441
1.07266843,0.42306025
1.49608594,0.78272035
1.10923944,0.66104001
-0.92424327,0.37822242
-0.376914,0.31241615
-0.97320356,-1.13933039
-0.82962161,-1.18039221
-0.95139658,-1.07985778
-0.91815984,-2.0736399
1.11798138,0.62026809
-1.15305494,-1.30072115
-0.8667399,-0.91985936
-1.31462138,-1.22067302
-1.19189138,-1.54074248
-1.27449673,-1.18699604
1.10765827,0.8131725
-1.25493282,-1.30427501
-0.52624362,2.23334098
-0.10195027,-0.4075869
1.08992992,0.83389348
-1.20016134,-1.27306048
1.17188372,0.72577357
1.29718887,0.72601502
-0.81668975,0.08659204
-1.53586757,-1.5148459
-1.30887472,-1.34591884
1.11138562,0.90847575
1.06208034,0.46321706
-0.98540188,-1.22188982
1.20969582,0.84072905
1.14460781,1.00899607
-0.78293971,-1.13491321
1.33848524,0.58857039
1.17009281,0.82463246
-0.35531223,1.07710662
-0.71653827,1.03160872
-0.28583485,-0.27622624
1.28857318,0.85939834
-0.78854259,-1.27871726
0.6888678,1.52608816
1.32582674,0.61172671
-1.29437599,-1.61634601
-0.33221746,1.02847392
-1.36345571,-1.58150682
-0.78022851,-0.03015026
1.12208582,0.96495511
-1.1750596,-0.88061134
-1.2189021,-0.95297645
-1.04163704,-0.90059163
0.99968572,0.28024677
-0.26451911,1.43914194
-0.94127374,-0.78571651
1.17762863,0.73354969
1.1493915,0.88538744
1.22448657,0.72917631
-0.94018453,1.31696866
-1.08019088,-1.70298199
-0.9977429,-1.01236304
-1.00310555,-1.80347055
-0.05103584,1.45384706
0.40584842,0.45370919
1.26665646,0.81375422
-0.74584247,1.71201686
1.36826104,0.73125008
1.17783344,0.5720934
1.19834032,0.48163125
-0.18612367,-0.42900864
-0.99951127,-1.15929397
1.32343876,0.50415726
-1.05164102,-1.44350037
0.03318221,-0.28672167
0.02050922,0.07305664
1.00862234,0.72270608
-0.36256854,0.28046836
1.1682715,0.77049212
0.99595923,0.5157427
1.25115017,0.79176212
-0.6381451,0.14371275
-0.9957151,-1.33730114
-1.049476,-1.5648654
0.52110855,-0.34153408
1.18906486,1.0087686
-0.01641191,1.7279591
1.29008216,0.51616069
0.08313053,0.63999271
-0.28404225,1.82885163
-1.09144481,-1.12580372
-0.23164354,0.47150383
-1.0972025,-0.73393535
-0.80513089,0.46320982
1.34834194,0.61954522
-1.45973484,-1.02679212
-1.07417369,-0.82944084
-1.21166704,-1.40419936
-0.20021872,1.08441363
-1.35581756,-1.3760039
-0.05818098,0.32667617
-0.91759751,-1.15917405
-1.15101233,-1.59961286
-1.22818833,-1.49435789
1.24116628,0.9790684
1.23738725,0.766444,
-0.92728879,-1.3294369
1.16952637,0.96515968
1.37145247,0.48352821
1.11839175,0.43087747
-0.54744282,-1.13648008
-0.77189011,-1.52841497
-0.80293533,-1.50498001
-1.20326468,-0.87972471
1.18540758,0.87870869
-1.30946923,-1.1242849
0.10092867,-0.17113507
-0.90562908,-0.8499787
1.20768206,0.74200256
-0.8881855,-1.49175848
0.47106277,-0.54809373
0.03249661,-0.58630609
-1.01240159,-0.86904472
-1.20203535,-0.67036366
-0.31084933,-0.53051312
1.24955871,0.54199555
1.05541815,0.9595356
1.32344442,0.68392517
-0.09010435,-0.2530768
-0.91991597,-1.40837218
1.26974591,0.2346062
1.10618243,0.51782245
0.46814051,0.13101727
-0.87017231,0.8200957
-1.36749956,-0.85569221
0.48279846,0.84558205
1.41256212,0.846253,
1.15393658,0.84453106
-0.61191688,0.54125705
1.15570085,0.99021191
-0.07107318,2.54297926
1.14420871,0.34763552
1.21668979,0.69070941
-1.42956756,-1.63242285
1.22433793,0.85815401
-0.17171022,1.2949185
1.22190236,0.78660251
1.12377962,-0.29266871
1.2391516,0.76154828
-1.03831106,0.31925307
1.31255445,0.82569764
0.6585248,2.58718023
-0.61021733,-1.48785033
-0.74652589,-0.84298891
1.10138982,0.59015932
-0.7291579,-1.13621411
-0.82402683,-1.32214143
-1.29051074,-1.06509969
1.21145242,0.63492302
1.18682947,0.35169403
-0.01809508,1.84943323
1.11028781,0.92560622
1.20817003,0.80774992
-1.15343726,-1.28710933
-0.95392146,-1.22211856
-0.66182108,-0.31965775
1.42295602,0.72501681
-0.00691805,0.99751167
-0.28140292,0.08488059
-1.24163332,-1.44766498
-0.33148252,0.69814715
-1.36024616,-1.14349336
-1.00583654,1.02239602
-0.97975562,-1.68982252
1.28775078,0.87290763
1.34052124,0.8440696
1.41798856,0.92832395
-0.71453231,0.12620167
-1.51579537,-1.32771734
1.2351242,0.62002999
-1.07836531,-1.08000286
1.17892078,0.85493999
-0.17048171,1.11888385
-0.39062736,1.72122423
-1.20539221,-1.06681748
-0.98507306,0.00273958
-0.57712457,1.18848956
1.32889771,0.72153703
-1.12743498,-0.73014008
-0.8723197,-1.23066207
1.16195237,0.9318618
-1.62351378,-1.6313112
-0.34349706,0.79576279
-1.02409703,-1.46680432
1.18760759,1.81638572
-0.7096095,-0.79802573
-0.12598025,1.43584435
1.27453529,0.72907501
-0.9222479,-1.49071616
-1.00407125,-1.42826712
-0.05992413,0.4757817
-0.25214789,-0.18482978
-1.16611808,-0.92649407
1.24063425,0.66117919
-0.95400408,-1.00946652
-0.03222325,0.51732711
1.19135039,0.86682603
-0.01976714,1.44658009
-0.74501091,-1.00938303
1.16540347,0.44773677
-0.30863007,-0.53153043
-0.93832604,-1.35654329
1.29639875,0.54107851
-0.77463912,-0.98239302
0.49738931,0.58931902
1.06544122,0.70158666
1.06252275,0.59366508
1.43256833,0.65603788
1.13362328,0.57415303
1.11926427,0.72467939
-0.80696225,-1.30149869
1.21049572,0.71566898
-1.03306878,-1.38009517
0.97749152,0.82567759
-1.01505813,-1.43700257
1.36749744,0.39195013
-0.16599243,-0.23029805
-0.88200012,0.98013552
1.30020936,0.48490703
1.28810003,0.6720959
-1.11707176,-0.58679191
-1.04325259,0.30145457
-1.46123222,-1.11923238
1.08068017,0.64074707
-0.68741376,0.76400149
-1.56045095,-0.86051633
-0.91404122,-0.79081062
-0.49089824,-0.77606965
-1.0489528,-1.77932505
-1.08475393,-1.24153966
1.11704003,0.82680334
-1.18204752,0.13518069
-0.43456567,0.40863055
1.45181655,0.64092415
0.29447798,-1.25216092
1.27296254,0.54477517
-0.88088165,-0.92715588
-0.16399984,0.40013803
0.28585647,-0.41416589
0.92492838,0.61829957
0.09418246,0.09336848
-0.66103491,1.74246897
-0.08210031,-0.2701014
0.32051769,-0.46268092
-0.79626419,-1.87007295
-0.56206943,1.56885575
-0.02085743,-0.05599385
1.34407649,0.8580331
-1.64063965,-1.01141255
1.39385039,0.86483139
-1.06257448,-1.48741142
1.16968957,0.62863326
0.03283769,1.37469222
-1.26106625,-1.50453253
-1.0788012,-1.20254198
-1.01976258,0.29056216
-0.24353702,0.95184005
-1.44731117,-1.31525743
0.99706159,0.75768567
1.19503976,0.46913691
1.24032146,0.62530803
-0.90178632,-1.25828786
0.05456733,-0.42335101
-1.4782007,-0.8898417
1.34432162,0.7347396
-0.6558649,1.55708011
-0.93213045,-1.525778,
-1.13746407,-0.94683265
-0.0524904,1.13885934
-1.05632165,-0.00732195
0.28593253,-1.0649167
0.1150511,0.91185708
-0.11392742,0.82781293
1.11998563,0.46144757
-1.26877747,1.84137956
1.38085207,0.60536642
-0.82833459,0.24701436
-0.62199971,0.89146211
-1.51706709,-1.18834997
0.06436416,-0.10596076
1.13011415,0.63178426
-0.72591622,2.06318814
1.2382259,0.67376563
1.10610816,0.67253484
-0.91860227,-1.17156748
1.1416472,0.95138335
-0.74826288,-1.56452679
-1.06859794,0.83614887
-0.65194928,-1.4564222
1.42406586,0.78217225
1.23921215,0.74382459
-0.84651735,-1.51312591
0.31055931,0.33216063
1.35034423,0.87024531
-1.27516522,-0.98725593
-1.41116094,-1.2024218
-0.98069661,-1.23636503
-0.23052949,0.7043349
-1.20870883,-1.0458237
1.2594257,1.01065265
-0.07187319,1.03548514
1.25834073,0.79858277
-1.15622999,-1.09585689
1.22359497,0.68550717
-1.33488068,-0.80611844
-1.10724389,-1.18837721
-0.8588509,-1.48038854
-1.06893008,-0.80296978
-0.33033541,-0.83039652
1.10533024,0.73257677
-1.22121763,-1.37758704
-1.11620151,0.11465798
0.07457512,-0.22515238
-0.86793395,-1.33024827
1.21364621,0.78718397
-0.96801104,-0.77499968
1.20685684,0.83944495
-0.25236873,0.80124989
-0.66880059,0.16146577
-0.2595729,1.0029584
1.29765349,0.69444794
0.25364876,1.98426656
1.13825493,0.84339265
1.20698904,0.73437647
-1.2146906,-1.43049529
-1.18067581,-0.95801251
-0.97852902,-1.05425548
0.1865324,0.82820613
-0.80098081,-0.43683075
1.20874411,0.62118273
-1.29596864,-1.37154143
0.27990375,0.90637902
-1.21070847,-0.8405182
0.59430365,0.30974755
-0.99563115,-0.71502923
1.03996122,0.8965136
1.31567751,0.7357621
-1.17895272,-0.9816494
1.29489215,0.63195276
-0.89249588,-1.26238261
1.065467,0.86265018
-0.75666439,2.84277342
-0.15720311,0.00666651
1.23111589,0.457952,
-0.52985612,-0.00221959
1.09119595,0.59960212
-1.22733192,-1.60872114
0.78518937,0.68831858
0.03071586,-0.0679708
0.2260759,-0.576112,
0.16234703,0.47846623
-1.08493497,-1.30989013
1.22724208,0.93108204
1.22410427,0.54922936
1.28747677,0.65018205
1.2063838,0.85561006
1.40451526,0.79674544
1.14061113,0.77303019
-1.49798032,-1.33276062
-0.68289456,2.89641428
-0.23745632,0.37362327
-1.24929739,-1.62777646
1.26115233,0.63574884
0.80527154,1.11679677
-0.20168758,-1.05784387
-1.04945482,0.71554059
1.36119939,0.80730563
-0.57542999,0.60607692
-1.10342029,-1.11618785
1.32389397,0.7026726
1.28071564,0.6146644
0.1167017,0.35404454
-0.44871314,0.25297609
1.42617952,0.86209652
1.21088667,0.73488975
-1.50909917,-0.89332937
-0.81064792,-0.99476218
1.16576296,0.69393368
1.42710828,0.72116138
-1.27317387,-1.36306057
-0.27171959,1.19193398
-0.44594482,-0.04539102
-0.68856701,0.53543773
0.125206,0.69951426
-1.19100764,-1.60974363
-0.56850267,0.90127825
1.24197954,0.64956347
-1.40413618,-1.23121603
-1.14571737,-1.39027253
0.76177373,-0.22967544
1.33805413,0.5714447
-0.73801725,-0.88282971
-0.94971357,-0.5485737
-0.72818506,-0.53306185
1.10856951,0.55457279
-0.18116345,0.1386864
-1.07254555,-0.8926843
0.6042264,1.22722257
-0.77590099,-1.08588137
1.0922972,0.70712334
1.18301237,0.75596511
-0.61042817,1.59154182
-0.42098497,-0.19432893
-0.58466646,0.71850434
-0.19871103,-0.12300038
1.30826563,0.87291987
1.2140252,0.42398217
-0.09489744,1.14218003
-1.03301932,-0.99854524
1.26000858,0.4361858
1.17934264,0.69613604
0.28800294,0.55830208
1.32905125,0.71883714
0.67132983,-0.46485981
-0.75145345,-1.41727918
-0.43305245,-0.32685319
-1.28323154,-1.10696564
-0.43212461,0.52640792
-0.5100717,1.28266038
-0.736766,0.1324285
-0.68419555,0.55217854
1.06398964,0.48398758
1.39547837,0.62699279
1.34642102,0.67311908
-0.07175525,0.21956984
1.1924959,0.79882201
1.23843678,0.59862901
-0.99148489,-0.67403541
0.70775314,-0.81369947
-1.10541201,-1.42315349
1.19032831,0.8053405
-0.29712978,0.47802185
0.25927044,-0.4256722
-0.85501598,-1.50686591
1.02342859,0.4952826
1.22203179,0.83171655
-0.35502027,1.16520959
1.30051578,0.39911989
-1.33612795,-1.71678681
1.27336323,0.54095966
-0.81060428,-1.32481649
-1.10028821,-1.32311671
1.46625918,0.54232091
1.16362903,0.56264446
-0.57668842,1.34792594
-0.24675404,1.11183399
-0.4153662,-0.37590171
-1.11569683,-1.1151058
-1.49656979,-1.55199385
-0.29615197,-0.51242765
0.17190202,0.65290942
-0.95677529,-1.29917839
-0.12947524,-0.49523146
1.12152517,0.5872061
1.06969156,0.88963517
-0.93519681,-0.78393584
-0.16336432,0.82287998
-1.00163183,-1.09717514
-0.98450388,-1.61741308
-0.96768813,-0.77605976
-1.01263455,-1.54935822
0.17505795,1.61583246
-0.49493369,-0.96577009
-1.14604562,-1.43671643
1.19868399,0.7489413
-0.11687704,0.43067688
-0.97088589,-1.97530874
0.49070537,1.51951241
-1.15446086,-1.43964012
1.2431551,0.82343751
-1.30071093,-2.32215814
-1.51742635,-0.77911076
1.10977698,0.71112012
1.41177818,0.72684842
1.18517405,0.67700501
1.31580188,0.61829195
0.24912614,1.53638981
1.16661852,0.40299241
-1.07774989,-0.93529744
-0.30512189,-0.62776539
-1.20905008,-0.58447657
0.46313089,0.37179288
1.34184174,0.78096616
-1.20745482,-1.05723436
-1.2433557,-1.26758247
-0.84185674,-0.37013695
-0.63967745,0.69134686
-1.17149849,-1.97908084
-0.71543731,-1.43419731
-0.27832929,1.00447393
0.35105521,0.91588765
1.23705622,0.69965157
1.31100675,0.76635053
1.25454644,0.88005557
0.15976027,0.26241878
-1.02398533,-0.45130959
-0.59668384,-0.70406483
-0.49898598,1.61715183
-1.00625435,-1.36488296
1.08292671,0.55828761
1.24207312,0.73627888
-0.94502028,-0.7798835
-0.46462003,1.21918633
-1.63083252,-0.44920905
1.16302342,0.96475711
1.42366539,0.3355117
-0.30712974,0.3143295
-0.96373767,-1.59049983
-1.0703334,-1.39903725
1.19842162,0.9489072
1.27055203,0.72536749
1.11574033,0.45920821
1.10961409,0.66591885
-0.87352832,2.3531197
-0.34595693,2.04115237
1.19857293,0.8766349
0.05771015,-0.03352736
1.17656131,0.7961756
-0.09212694,1.04149075
-0.97992376,-1.12956353
0.79327969,1.99244832
1.23512586,0.5457672
-0.15182116,1.02419559
1.15724332,0.71903928
-0.14386628,0.21820887
-0.19245934,1.07094532
-1.38957977,-1.35270852
-1.51500001,-1.2719794
-1.23729358,-1.4797042
1.04636928,0.65343645
0.680334,0.84063355
0.81785562,-0.45561157
1.26925752,0.51585989
-0.95668922,-1.51182835
1.18557176,0.85197601
-0.07652084,-0.28130201
-1.10867768,-1.61719597
1.10441897,0.82119462
0.72089232,-0.0075034
1.19236949,0.74964335
-1.02966512,-1.42331448
-1.11587548,-1.16384306
1.15873513,0.49303411
-1.24513381,-1.57625347
0.35985964,-0.37634587
0.72828638,0.53140576
0.07200124,2.35422892
1.20457256,0.62186425
1.2717616,1.07577159
1.30223675,0.74792166
1.18808892,0.74284679
1.15191092,0.48075287
1.36889003,0.62683834
1.21042561,0.6306255
-1.02807105,-0.87145707
-0.66182341,-1.03248858
-1.15658196,-1.00156522
-1.30299601,-0.90962834
-1.0535929,-1.39517329
1.13716262,0.61673556
1.13185276,0.79736328
1.11274646,0.84542184
1.12978723,0.58054572
1.41545541,0.57640613
0.44575733,0.89728805
-1.1999097,-1.44270812
0.19444057,-0.90172741
1.07623541,0.00704567
1.18552108,0.60156408
-1.39502934,-1.0650553
1.1269403,0.44492141
-0.99983654,-0.74806468
-1.14709795,-1.10181653
0.06663377,-0.4293003
-0.3402596,0.55665345
-0.95158255,-1.66056006
1.25565426,0.56303704
-1.3114211,-1.20862736
-0.98635388,-0.95060479
0.33247058,1.00801496
1.26268705,0.48284047
-1.17801099,-1.30886032
1.3518686,0.78317908
-1.00137404,0.64105386
-1.15823975,-1.62821854
-1.99767128,0.20853739
-0.72433382,2.2690219
-0.90777591,0.99405012
1.33258297,0.71075972
-1.37898686,-1.13906172
1.39630918,0.78432861
-0.9076206,-1.59048486
-0.89706588,-1.63572194
-0.00901729,0.0113728
0.52350557,0.60026545
1.23609735,0.83876284
-0.53543358,0.52654975
1.20298985,1.04150134
-1.32245156,-2.09756392
-1.07929076,-1.08510577
1.29567171,0.81757811
-1.02764246,-1.20391241
1.24762951,0.59786377
-0.27697365,-1.0843692
1.34279037,0.71507461
1.20732536,0.7377976
-1.27552641,-1.2861777
-0.96286471,-1.25508277
1.41314841,0.51314874
0.0234978,-0.58644169
1.23996211,1.07690728
1.1975186,0.89987856
1.2053742,0.8354252
0.24751312,1.09716044
0.48937548,2.17509868
-0.61247484,1.00168401
-1.18555556,-1.19505891
1.21755152,0.73008912
1.09311155,0.61112129
1.21363586,0.63094676
-1.08535657,-0.60665078
0.81917255,0.4817507
-0.25561911,-0.78619884
0.44395238,1.46069904
1.17880447,0.58341161
-0.93608032,0.34194611
-0.10503854,0.50011419
-0.12591591,2.29220729
-1.27154803,-1.26949798
-1.45570325,-0.97706495
-0.69146793,0.20900727
-0.0609042,0.67077404
-1.17431416,-1.72323878
-0.32691701,-0.58346156
-0.89372706,-0.95087996
-1.36738924,-0.67854785
-1.35862755,-0.00925788
-0.90390139,0.30423263
-1.54419767,1.54970782
1.31835924,0.71177827
0.16988985,1.40841224
-1.16828966,-1.22084861
0.14076045,0.38115862
-1.07877459,-0.98350656
-0.90281133,-1.2834341
1.16322747,1.03943334
-1.2672632,-1.5232743
-1.06173715,-1.29230642
0.14039992,1.02617768
1.14216595,0.7343446
1.30356723,0.46661778
1.20174739,0.39435459
-1.0046065,-0.91395576
-0.14834549,1.38049733
1.20190311,0.50152724
-0.26348846,0.6070496
0.76232972,0.23432733
-1.08471566,-1.11709345
-0.94841487,-1.374707,
1.24859374,0.53539211
-0.65940272,-1.45948056
1.32859361,0.85088035
-1.22853518,-1.16615678
-0.70064335,-1.40903353
1.27842716,0.21771631
1.26645118,0.71923064
0.49626623,0.53815758
-1.17659085,-1.48934667
-0.37088554,0.08135233
1.15740296,0.71276373
1.17328989,0.45800694
1.18346038,0.6552059
0.47042949,0.27328241
0.13928033,0.87023728
1.25347307,0.46043965
-0.5659956,-1.19937978
-0.25907511,-0.04540909
-1.02572606,-1.31228301
