"X", "Y"
0.63406552,0.12943267
0.72261973,0.02091711
0.68754884,0.08383876
0.51852755,1.35786659
1.1205259,1.23675053
0.64868599,1.01883106
-1.4198745,-1.15324651
-1.0107184,-1.09758786
-1.23201288,-1.15444103
0.95820206,1.2368509
0.62168144,0.04128045
1.20297795,0.98564793
0.71804318,1.11859432
0.80091605,1.4690921
0.54563928,0.03224053
-1.29772366,-1.16169847
0.44937016,0.15546245
0.65677897,1.21839744
0.60404366,1.06034662
0.677528,0.07697175
0.69989728,0.01986444
0.47336871,0.12656837
0.46522691,1.28920953
0.35019948,1.01905104
0.38197618,0.99463782
-1.18257756,-1.18354696
0.79842934,1.05176736
-1.50615239,-1.27151743
-1.58851661,-1.25446009
0.51632342,1.21116766
1.03295931,1.35315847
0.78533795,0.0973053
0.41550179,1.26435773
-1.24340916,-1.24063557
-1.6218842,-1.28657257
0.64807632,1.40713667
0.65011149,1.25127792
0.84683725,1.12828517
0.83970891,1.2468398
-1.4290527,-1.11479943
0.68943543,0.16598758
0.65355041,0.34803032
0.76017643,0.96741494
-1.40663996,-1.17927596
0.48663071,0.17378972
-1.71096889,-1.25365451
0.60103467,1.28685307
0.88418189,0.23438431
-1.29489052,-1.23911008
0.6420628,1.22149251
-1.51179191,-1.12607242
1.09967126,0.07335556
0.56498126,-0.08974958
0.81867862,1.18749496
0.68659821,0.03808242
0.8476532,1.13403728
-1.43857213,-1.31613773
0.54965685,0.03290424
0.91398428,1.1610214
0.73159579,1.19949893
-1.59902519,-1.36082837
0.67062384,0.07482903
0.91275768,1.04391224
-1.44424933,-1.45203731
-1.52727559,-1.27761879
0.60339398,0.14683915
0.8257048,1.22532937
0.92312367,1.34503668
0.85072048,1.24859005
0.78898247,0.01924491
0.6964219,1.10282333
-1.49139242,-0.98751717
0.47501534,-0.03755226
-1.31596701,-1.33725968
0.665758,0.15192756
0.76370577,1.24389565
0.67262541,1.22300171
-1.34568611,-1.25404719
0.72009913,0.12152551
0.70604037,1.16017209
-1.60637029,-1.1442061
0.6107785,1.12758721
0.69123428,0.86242639
-1.47210448,-1.22145822
0.50951642,1.3000186
-1.11028658,-1.21262274
-1.14256035,-1.27225233
0.74919323,1.25046609
0.75701378,0.07027803
0.71125441,0.10540196
-1.40221707,-1.2485549
-1.4301749,-1.38649052
-1.48833968,-0.97975992
-1.51880861,-1.37575038
0.57304915,0.15918462
-1.28642982,-1.19437424
-1.54341213,-1.23605841
0.48956104,0.27598287
1.02960315,-0.03464834
-1.16359495,-1.43246031
0.4807535,0.03333102
0.50273881,1.22302569
0.77889801,-0.01200186
0.91120483,-0.03716694
0.75403791,0.05340932
-1.53219413,-1.33662582
0.55118279,0.22343669
0.79898848,0.13111121
-1.40090172,-0.97345197
-1.47723259,-1.11506151
-1.57630748,-1.38405966
0.70444745,-0.03468336
-1.3975533,-1.19152823
0.77299619,1.15806052
0.73362749,1.20956302
0.5990335,1.21775946
0.70022997,1.19795234
0.65714679,1.15091309
0.6733093,-0.08993854
0.77899488,1.02261041
0.98025332,1.29642049
0.83771637,1.20648703
0.63792827,0.23688764
0.34868621,0.14019917
0.66538352,-0.03116776
0.89140315,1.40826215
0.5953459,0.02243641
1.01844087,1.00869704
0.7491814,0.23982918
0.86765401,1.22711465
-1.46498762,-1.15294846
0.95118769,1.21498986
0.53549406,0.05999371
-1.22608129,-1.28788152
0.60407923,1.15124637
-1.24485307,-1.3071172
0.84466119,1.08968599
0.7255562,0.01924451
0.48295964,1.04333619
0.51863341,0.08516413
0.34245142,-0.09383327
-1.3309009,-1.49344433
0.5812873,1.28151694
0.58996646,0.18522359
-1.27045265,-1.32865523
0.88056189,1.01196521
-1.16306511,-1.31153163
-1.33432758,-1.15383429
-1.34011301,-1.25602813
-1.475237,-1.19589406
-1.19886208,-1.24457169
-1.17584913,-1.1968684
-1.23936315,-1.23517706
-1.3800471,-1.19838505
0.83558682,1.33935867
0.63957534,1.53543491
-1.18369773,-1.37551061
0.71457206,1.28011696
-1.57174503,-1.16610837
-1.29132567,-1.10303381
0.49813262,1.22469126
-1.24555363,-0.97211399
-1.3664335,-1.37310912
0.75011479,0.05089309
-1.34906019,-1.35958893
0.6084719,-0.02743278
-1.67898137,-1.10212016
0.95155538,1.12804093
-1.17985969,-1.2937766
0.67344106,-0.01116903
0.59134325,1.26667812
-1.28818801,-1.23328857
0.90895612,1.15683381
-1.45018156,-1.29434077
-1.33783393,-1.16783902
0.56552794,0.18561496
-1.3502666,-1.32520373
-1.12428985,-1.45599596
0.7018435,-0.02951247
0.45625206,1.3590615
0.70632051,1.19246047
-1.27944935,-1.25467634
0.9236746,0.11547698
0.73022143,1.02645143
0.51365896,1.16211556
0.61524091,-0.17793178
0.34678989,1.08166462
0.40469816,1.14558784
-1.45405528,-1.49650599
0.54323907,1.125328,
-1.20260875,-1.30301618
0.59349357,1.36039039
0.96882073,1.14141558
0.56088457,-0.0485616
0.63543959,0.00309508
-1.17367979,-1.51859157
-1.04105907,-1.16715168
-1.11592525,-1.37937131
-1.55669687,-1.21292001
0.68013102,1.24302599
1.04866203,0.13519343
0.6202744,1.09063472
-1.37298172,-1.07936189
0.8032007,1.19375898
-1.23109964,-1.06489581
-1.20664952,-1.35618267
-1.52050728,-1.22150974
0.42069853,1.19428983
-1.31027275,-1.15761672
-1.49984827,-1.40663566
0.57075905,0.20611062
0.64115206,0.13386396
0.43779051,0.18996969
0.62799805,0.06319679
-1.15825834,-1.32871434
-1.25015227,-1.22723948
0.80916414,0.12468469
-1.71607181,-1.25642518
-1.56149551,-1.15484363
0.5428497,0.15467736
0.73585231,1.25910677
0.61404514,-0.14315782
0.49182105,0.06661228
0.7947748,0.98745926
0.92449409,1.09191413
-1.43181689,-1.29011046
0.62984478,-0.15363148
0.75198083,0.3088461
0.68413345,0.07733723
0.53926164,-0.05555901
0.55184794,-0.009554,
0.88307808,-0.08588552
-1.22191512,-1.26072372
-1.14158173,-1.08878341
0.5787256,0.16381075
-1.13037394,-1.26347837
0.73722154,-0.05950451
0.7150399,1.48312706
-1.40687589,-1.33214324
0.45551694,0.13381771
0.88293917,-0.01084597
-1.56179287,-1.13394732
0.44837678,-0.02528191
0.82218345,-0.03622447
0.43004943,1.32235656
-1.5419936,-1.4497792
0.78979814,1.10485221
0.75247885,0.2884983
-1.42147421,-1.40344097
0.67619851,0.06801193
0.76568722,1.09706912
0.67911436,0.11798439
-1.23804772,-1.15768594
0.62050791,1.19758538
0.82633585,1.35580544
0.40033421,0.15209516
0.84044962,1.01296133
0.66872623,1.07645729
-1.38829264,-1.18177864
0.51701785,1.08575048
0.68510271,1.26495236
0.53752495,1.19876962
0.77320396,-0.0820183
0.62770774,1.15508493
0.63794667,1.21345905
0.71400363,-0.15185507
0.39942472,1.22060376
-1.40057462,-1.32127944
0.68556909,-0.04215557
0.72894573,0.07974181
0.38737038,1.2325928
0.97276677,1.1718994
-1.30839875,-1.60923284
0.4757929,1.17072676
0.70028475,0.04908814
0.67289553,0.18383645
1.11847799,1.31458308
-1.41161822,-1.27768831
0.7047353,0.02797704
-1.234816,-1.39318764
-1.45466238,-1.3434648
0.72920796,1.24796496
0.7331026,-0.04257882
-1.51561552,-1.20586678
0.5355295,0.01880606
-1.45797654,-1.08005188
-1.5315446,-1.27090687
0.32466992,1.47348826
-1.75336857,-1.23457577
0.67804583,1.418358,
0.53214611,1.4101502
-1.42833318,-1.32295433
-1.72715507,-1.06826749
0.86561701,0.20945065
-1.1925505,-1.14177843
0.72369716,-0.15310051
0.39639763,0.00548704
-1.42278208,-1.03638123
0.75990493,0.02772996
0.79706687,1.35661121
0.67889062,1.25908955
-1.54449341,-1.38674977
0.71216939,0.1100806
-1.64840489,-1.27273665
-1.27682724,-1.2124424
-1.39775507,-1.28711563
0.48750799,1.18872566
-1.41670941,-1.54247462
1.01679484,0.00950246
0.59874255,0.11834072
-1.22943436,-1.13074181
0.67804936,1.22829077
0.44514632,0.30465185
0.92414116,0.19206684
-1.47593244,-0.9845761
0.91288413,1.13904886
-1.36370137,-1.06890957
0.84340403,1.02490118
0.53852876,0.10132569
-1.31144389,-1.35663734
-1.37685946,-1.07421316
0.63744799,0.97317054
0.53600517,1.04960848
-1.20649833,-1.07487699
0.74813562,-0.14193806
0.92112146,1.48881711
0.67567551,1.23899608
0.61729047,-0.09441458
-1.55431831,-1.17632041
-1.71946859,-1.24590149
-1.50063265,-1.11055216
0.64977336,-0.11241668
0.64405884,0.03956637
0.72214208,0.99909457
0.69042898,1.14319452
0.70862795,1.27580714
0.71278134,0.06867069
0.67399284,1.32403031
0.66113423,0.0108779
0.76540145,1.15016561
-1.42359174,-1.36396576
0.788988,1.31660879
-1.5675323,-1.36410762
-1.176435,-1.07028511
0.47692268,1.15932782
-1.27711765,-1.37490082
0.43592471,0.05547138
0.87900428,0.04643162
0.84548233,0.08669711
-1.52640265,-1.19787493
0.53479916,-0.09298566
-1.16447117,-1.37976362
0.89279092,1.2103623
-1.46705082,-1.15710095
0.8546679,1.16621741
0.7417349,-0.01692969
0.52153798,0.07363212
-1.34086867,-1.08178626
-1.38374339,-1.35365817
0.61310547,0.98325793
-1.35491628,-1.19298397
-1.7127529,-1.34655846
-1.47392831,-1.44984561
0.63816003,1.11341718
0.53953363,1.10793388
-1.52760418,-0.9944699
1.14004684,0.08643934
-1.3205937,-1.11419961
0.53029885,0.29900042
-1.2794443,-1.33137445
-1.67665667,-1.40309744
0.63572828,1.18909007
-1.33687815,-1.27532045
0.67870722,1.27958194
0.6391602,1.06965757
-1.54624953,-1.41693522
0.70526475,1.37614303
0.67927625,1.20339442
-1.43017972,-1.39537991
0.56277239,0.15914642
-1.44337888,-1.36662114
0.85123626,1.39627298
0.51611384,0.0763169
0.61615631,0.09163551
0.54129564,1.10356884
0.47889105,0.22038514
-1.53356347,-1.39244113
0.62783807,0.032253,
-1.53179905,-1.20099469
-1.26786138,-1.06709281
0.92043128,1.04830696
0.93659361,1.13986334
-1.38865057,-1.11339136
-1.60828437,-1.16615898
-1.31002862,-1.15365257
0.85386693,1.15513346
0.74804047,1.12256272
1.0212679,1.14421789
0.61771269,1.07139855
-1.50823046,-1.51741386
0.75130612,0.21063549
0.74300581,1.08317807
0.76274923,1.28553424
0.7321681,1.31748128
0.61798499,1.07244302
0.51720399,1.13690598
-1.42619059,-1.40467339
1.00142176,1.32140442
-0.95893002,-1.53155119
-1.26616015,-1.4088888
0.58587915,-0.00550806
0.54251843,0.07165676
-1.58224588,-1.30976009
-1.41066471,-1.17773588
0.68218743,0.26861993
-1.34866104,-1.28987711
-1.28586426,-1.21544617
-1.24575499,-1.15976993
0.67503905,1.14585999
0.74445606,1.10560008
0.64543724,-0.01316516
-1.43787141,-1.29176762
0.79851458,1.08664178
0.86962108,0.09182777
0.52215104,0.26170475
-1.39547705,-1.31990352
0.66273414,0.00087087
-1.56904783,-1.01209069
0.48017053,1.20354878
-1.34568132,-1.05403566
0.47613823,0.80982078
0.83151164,1.29267759
-1.55270194,-1.42213717
0.57537801,1.23648179
-1.47193252,-1.17141573
0.62140078,-0.12140859
-1.30264258,-1.47233036
0.81247273,0.15066696
0.87966669,1.20407753
0.6810794,0.95842455
-1.38735295,-1.23176756
0.7838902,1.16097149
1.04464204,1.18781602
0.9808305,-0.14564487
-1.18375578,-1.31166032
-1.33403187,-1.09168733
-1.5073972,-1.3955805
-1.33176751,-1.36650957
0.63263819,1.08979153
0.94613017,0.09034577
0.78260628,-0.06506856
0.46855989,0.12672303
-1.45937807,-1.28167239
0.57082738,0.13683396
-1.1354773,-1.18696857
-1.4061192,-1.3043308
0.93770566,1.14157433
-1.41828442,-1.12410707
0.70874406,1.26667277
0.89607933,1.32044326
0.67310332,1.24808534
1.07111092,0.15714589
0.70552816,0.1559979
-1.03373016,-1.29580244
1.05328362,0.03081474
0.67714671,1.19977653
0.87520641,1.37721006
-1.59145524,-1.11809489
0.67482953,0.11519329
0.74630299,-0.27047983
-1.58727869,-1.02660936
0.92252925,1.0543814
0.43132383,1.10851805
0.45690144,0.11599961
-1.45809817,-1.4980052
0.55935221,0.91900665
0.56099204,0.11214174
0.64111794,0.93775725
-1.39878922,-1.22103329
0.59912313,0.02179657
0.46429136,1.24204686
0.48000148,0.23409376
-1.65772625,-1.22365594
-1.45427183,-1.25765929
-1.2408695,-1.50001219
0.86312545,1.21630869
0.9073204,1.29263753
0.72298509,-0.01791905
-1.55213632,-1.27020192
-1.28999917,-1.29603917
0.88183953,1.35529877
0.54800208,1.18017199
0.71163807,1.23342569
-1.41406756,-1.34080631
-1.33248043,-1.13420305
0.73596257,-0.16417422
0.66045304,1.01100108
0.67918885,-0.00526067
-1.75438975,-1.26784166
-1.41828586,-1.37665153
0.97322526,0.05056622
0.6489818,1.1894579
0.59285945,-0.00131775
-1.51504303,-1.09556599
0.8414991,1.13952453
0.93500593,1.28647524
0.84924496,0.1717837
-1.55910955,-1.15534242
0.69713041,0.17553441
0.55616402,1.12314831
-1.41073772,-0.96300699
0.81567465,0.07739875
-1.57106805,-1.28972772
0.5659592,0.10009979
-1.50127788,-1.43100932
0.77950788,0.99958994
0.30556099,1.30537762
0.78637732,1.22116901
0.77056187,1.16808808
0.70587261,-0.0065227
-1.10718352,-1.21601616
-1.63528639,-1.08422736
0.60646062,1.32619987
0.64027098,1.26715741
-1.14024113,-1.17712168
0.94293783,1.04796389
0.82178498,1.08513692
0.86773414,0.14874781
0.34307587,1.27028643
0.94385647,0.10408887
0.98495806,-0.02261937
0.72015596,1.33733234
0.55826263,0.99912912
0.8528246,0.07813208
0.68157583,1.27637261
-1.40262011,-1.24089682
-1.28692423,-1.23640601
0.74624777,1.07021136
0.3783551,1.12826812
-1.33554724,-1.21151212
0.77039364,1.43358884
0.75540984,0.01865057
-1.37312721,-1.17100892
-1.40735952,-1.28160251
0.60748527,0.99417695
0.73509845,1.19692496
0.5914891,1.14374206
0.51106423,0.15751659
-1.46712344,-1.20210414
-1.46484758,-1.16379791
0.55171162,0.12896167
0.65799039,1.14632719
0.61908185,1.26579971
-1.45454497,-1.27059626
-1.43854701,-1.27064103
0.51727255,1.29059907
-1.3033748,-1.26357168
-1.35717097,-1.23035513
0.78348459,1.19099556
-1.23070954,-1.06313627
0.5668605,-0.09086628
-1.79475477,-1.31329206
0.78269654,1.20310166
0.76311943,1.23461187
0.89386566,0.10790837
0.88019395,1.01518528
-1.5735344,-1.20555168
-1.41697264,-1.20448646
-1.54247854,-1.25515954
0.69071512,0.11889955
0.57928611,0.1177891
-1.37529535,-1.14538525
0.68188399,1.22839741
0.60431486,1.14265023
0.69306072,1.07097113
-1.60463704,-1.16148315
-1.18096885,-1.20385232
0.79118569,1.17282212
0.57637194,1.34952833
0.72579073,0.27340086
-1.19473721,-1.15928644
0.81350203,0.05789508
-1.43270603,-1.33532321
0.6190672,1.11797602
0.5433488,0.23694004
0.56359478,1.20517917
0.62811975,1.02355434
-1.53358789,-1.18799631
0.44710413,0.01551528
-1.44696856,-1.02355474
-1.66793479,-1.13610219
-1.19174112,-1.24590557
0.44997123,-0.05098875
0.55192923,1.10355572
0.43557364,-0.00780826
-1.33683144,-1.04453816
0.78930588,1.1900816
0.8096825,1.23561308
-1.50039814,-1.05219754
0.94190498,1.26098764
-1.35697764,-1.25911762
-1.30292505,-1.20316893
0.66406199,0.93164416
0.71367003,0.28537307
0.36039309,1.12880613
0.64692711,1.22913084
0.52286596,1.14737963
-1.24826469,-1.09327369
-1.58166961,-1.27554212
0.61095635,1.08610884
0.73991687,1.09214231
0.74206886,0.00086186
0.74370875,0.04355413
0.57704099,-0.16763369
0.63830092,-0.02340147
0.49221753,1.02155682
-1.46394558,-1.1625729
0.67547159,-0.14479327
0.80366866,-0.13420781
0.71029814,0.96630632
-1.50759994,-1.19911032
-1.2945201,-1.38530701
-1.48436261,-1.14783289
-1.57382707,-1.11436994
0.77860583,0.0886747
0.49041202,0.20097138
0.76715951,0.15901327
-1.46480148,-1.00282184
0.73401587,-0.07126259
0.66888903,0.09942711
0.80548552,-0.04548654
0.71593639,1.21711081
0.81273167,-0.0358288
0.775878,1.07791222
-1.34561012,-1.30021944
-1.62494644,-1.10803943
0.46792598,-0.12298102
-1.15468564,-1.24539564
0.7154822,1.09233081
-1.69991246,-1.13351176
-1.31518486,-1.00873819
0.62766285,1.31149114
0.867057,-0.27727299
-0.95815565,-1.14492662
-1.42043283,-1.29209074
0.86855957,-0.06667008
0.98382906,1.08291879
-1.55374296,-1.27095914
-1.32874923,-1.04730326
0.73793912,0.08412424
1.00337797,0.28042073
0.68419503,1.12256049
-1.5298509,-1.40140554
0.69597749,0.2655519
0.83035302,-0.01239928
-1.49719236,-1.28595671
0.64672058,0.04475311
0.65606533,1.30999188
-1.41262775,-1.11121883
0.69467323,1.20446007
0.71390978,-0.06653824
0.8228235,0.97793764
0.72475359,1.17904169
0.64763243,0.44541883
0.72102883,0.05725379
0.36661963,0.01327271
