-0.171454,0.853823,-0.153631,-0.275536,0.37557
-0.614657,0.13426,0.405223,-0.33975,0.569881
0.0896418,-0.302944,-0.283365,-0.905111,0.0451488
-0.00666036,0.0561346,-0.490514,0.736725,0.45895
0.841351,-0.387172,0.100333,-0.269134,-0.241063
-0.603377,-0.0743822,-0.0441229,0.560359,0.558794
-0.384536,0.650572,-0.148504,0.626275,0.127343
-0.0680541,-0.142545,-0.0299647,0.980958,-0.104263
-0.088196,-0.402319,-0.861096,0.274503,-0.115037
-0.424816,-0.296935,-0.673927,0.359002,0.389862
0.361532,0.102778,0.350407,0.85254,0.0872723
-0.906533,0.00971535,0.325003,0.162307,0.209604
-0.35981,0.726446,-0.223549,0.40074,0.362497
-0.0141966,0.751257,-0.121122,0.455946,-0.463373
-1.00011,-0.00614937,-0.0402579,0.0359075,0.0105341
0.414638,0.174664,-0.290406,0.340997,0.772319
0.514726,-0.52552,-0.133268,-0.582782,0.319869
-0.248438,-0.699452,0.261318,-0.237106,-0.570586
-0.111244,-0.269484,0.0600835,-0.245288,-0.921313
0.3414,0.525352,0.76842,0.132889,-0.0278196
-0.0366102,0.458573,-0.528274,-0.143447,-0.700299
-0.0830013,-0.202526,-0.730709,0.559685,0.323527
0.321346,0.402493,0.268933,0.730352,0.362109
-0.372969,-0.430394,0.703271,0.366255,0.212218
0.493957,0.682134,-0.170939,0.513211,0.00364721
-0.822836,-0.1348,-0.393083,-0.13652,-0.360964
-0.0207243,0.77115,-0.536035,-0.0711897,-0.334358
-0.709342,-0.506693,-0.455617,0.0477058,0.170317
-0.0557119,0.391482,-0.84722,0.357285,0.0307316
-0.201606,0.449993,0.643762,0.571978,-0.12813
-0.089856,0.170762,-0.481964,0.852922,-0.00468178
0.275805,-0.120796,0.122264,-0.934008,0.151327
-0.043343,-0.750361,-0.109508,0.638887,-0.104152
-0.419482,0.174625,0.334407,-0.0755358,0.822485
-0.414621,0.563199,0.0855214,-0.185112,-0.68542
-0.541432,-0.576147,0.0991994,-0.527075,-0.303342
0.318107,0.196928,0.35205,0.829065,-0.22564
-0.248336,0.710503,-0.6531,0.0667437,-0.053027
0.0345884,-0.867022,0.207337,0.248438,0.379614
0.491961,0.382174,0.642298,0.416028,0.168467
0.445637,0.570854,-0.214385,-0.269933,0.597833
0.310312,-0.679134,0.505221,0.235322,0.363932
0.189502,-0.628286,-0.343946,0.603828,0.287138
-0.471406,0.303944,-0.537381,-0.517786,-0.359121
0.318799,0.172421,0.410204,-0.0478782,-0.836472
-0.18327,-0.547482,0.589772,-0.161168,-0.54006
0.18796,0.0406553,0.619883,0.682836,-0.336643
-0.29494,0.167459,-0.262784,0.46921,-0.770826
0.702838,0.118797,0.324758,0.538307,-0.313639
0.484172,0.0477019,0.1242,-0.0917302,0.860042
0.300252,0.0627045,-0.0662057,0.773668,-0.552677
0.148951,-0.524361,-0.0548284,-0.447252,-0.703921
0.473341,-0.308093,-0.505027,0.654158,-0.0287571
-0.199513,-0.614668,0.00461897,0.485663,-0.588855
-0.300773,0.151087,-0.37436,-0.699875,0.507919
0.088948,-0.08324,0.116414,-0.72797,-0.663661
-0.0733033,0.357801,-0.355292,0.6999,0.500435
-0.249308,0.522216,-0.584399,-0.553534,0.12934
-0.0853168,-0.0598546,-0.124226,-0.633589,-0.757566
-0.374804,0.523216,-0.10657,0.320166,0.686192
0.691642,0.681458,0.210195,-0.107453,0.0390808
0.0851701,-0.181238,0.556003,0.18295,0.787209
0.580442,0.41344,-0.148081,0.665211,-0.181486
0.465217,-0.431255,0.731525,0.178781,0.173814
-0.384266,-0.00219056,-0.245953,-0.86878,0.197019
-0.438211,-0.148811,0.60305,0.544105,-0.353655
0.371217,0.315251,-0.373339,-0.635581,-0.470597
0.773562,-0.139855,0.313063,0.41203,0.333506
0.0695026,0.494043,0.708884,-0.326644,0.37813
0.18565,0.525607,0.0674886,0.777222,-0.288499
-0.320978,-0.0192846,0.671449,-0.665507,0.0396894
0.778123,0.118588,0.491779,0.367317,0.0652358
0.0819217,-0.778567,0.133361,0.219062,0.568793
-0.164427,0.892093,0.107429,-0.21822,-0.342731
-0.149344,0.0162547,0.530058,0.730059,0.401708
0.647592,0.080796,-0.166998,-0.319584,0.66498
0.172184,0.842808,0.176343,-0.446608,-0.169116
-0.4242,0.187852,-0.0900654,0.00377554,-0.881434
-0.388305,-0.302188,0.664779,-0.00124853,-0.56297
-0.655767,0.261046,0.141478,-0.239043,0.650009
0.0799007,-0.209217,0.735652,-0.48618,-0.413367
-0.368002,0.912048,0.0641724,0.176447,0.0144162
0.170829,0.182195,-0.320131,-0.124444,-0.905272
0.0320543,-0.336139,-0.453798,-0.165098,0.807496
0.131505,-0.410067,0.690904,-0.412367,-0.40456
0.0464555,-0.33731,-0.726795,-0.0340633,0.598227
0.523289,0.311735,-0.260368,-0.680527,0.314845
0.115512,0.387268,-0.227618,0.75997,0.453778
0.29127,-0.414146,-0.149972,-0.153512,0.83346
0.519442,0.467263,0.619996,0.356599,-0.0441117
-0.420112,0.261804,0.476303,0.542613,-0.482079
0.335258,0.081994,-0.807327,-0.133274,-0.460918
0.626982,0.481683,0.592443,0.165867,-0.00423347
-0.482802,0.033314,0.629542,-0.364681,0.48422
0.415241,-0.340555,0.495624,-0.145802,0.666676
0.332203,-0.38103,0.342479,-0.198059,0.76706
-0.193634,-0.309717,-0.676766,0.341637,-0.536902
0.286073,0.292676,0.466223,-0.47743,-0.622399
-0.163556,-0.557565,0.190189,-0.0515736,0.789745
-0.461083,0.763126,-0.29701,0.342214,0.0244949
-0.486486,-0.338329,-0.577923,0.524505,0.197807
-0.479528,-0.415334,-0.677514,-0.0937556,-0.362893
0.728208,0.270082,-0.130072,0.527282,0.322759
-0.0956808,0.154071,-0.55733,-0.780805,-0.213316
0.312108,-0.446863,0.205614,0.196258,-0.788033
-0.946172,-0.219611,0.142071,0.0301404,-0.187423
-0.0375958,0.0805576,-0.649243,0.182209,0.729895
0.104077,0.720661,-0.558702,0.180907,0.352332
0.560205,-0.690305,-0.408235,0.0203295,-0.212775
-0.292879,-0.622939,-0.375449,-0.526454,-0.328537
-0.337356,0.585634,0.113567,-0.612849,0.394944
-0.188781,-0.822118,0.334606,0.155476,0.390061
-0.826869,0.442234,-0.232297,0.151797,0.20799
0.12444,0.505788,0.785459,-0.326593,-0.0807998
0.0733213,-0.0683451,-0.43354,-0.888025,0.117617
0.307238,0.806685,-0.358226,0.191918,0.299506
-0.433322,-0.071128,0.111007,-0.874402,0.169067
-0.0065299,0.794343,0.151532,0.0400769,0.583904
0.707209,-0.349794,-0.113584,0.152173,-0.586485
0.943138,0.184107,-0.0342011,0.0867287,-0.25334
-0.6151,0.49921,-0.265042,0.0828614,-0.54621
-0.477569,0.600292,0.542381,0.200687,-0.27388
-0.0993794,0.324694,-0.761221,0.514532,-0.198915
0.554015,0.663158,-0.340737,0.0709014,-0.364207
0.28179,0.16162,-0.612972,0.262023,-0.670117
0.560693,0.721119,0.23542,0.119116,-0.316555
0.297917,-0.87727,-0.0661291,-0.307049,-0.205638
-0.585405,0.428638,0.640259,-0.239971,-0.0758163
0.099039,-0.40238,-0.823871,0.323778,-0.215019
0.49955,0.708654,0.288213,0.39447,0.0968524
-0.340717,0.466425,-0.459441,-0.626655,-0.248433
-0.0314628,-0.842734,-0.386358,-0.279209,0.258073
-0.384393,-0.640234,-0.303056,-0.284687,-0.518162
0.730161,0.178529,-0.168257,0.596282,-0.22506
0.51443,-0.568189,0.128663,-0.481084,-0.407164
0.356979,-0.314944,0.623601,0.354986,-0.509113
-0.111952,-0.729544,0.378977,0.28848,-0.479196
0.463238,0.828854,0.282673,0.10132,0.0849529
0.817242,-0.197708,-0.265376,0.165932,-0.441666
0.687939,-0.122914,0.411037,-0.36533,0.460405
0.781856,-0.126997,-0.190701,-0.2785,0.50636
0.860654,0.0496824,0.175194,-0.452278,0.145734
-0.439265,0.340532,-0.719915,0.402566,-0.0978513
0.196827,0.653821,0.156201,-0.602064,-0.386768
0.628955,0.294808,0.479139,-0.169937,-0.509087
-0.610737,0.28373,-0.147789,0.208671,0.692144
-0.122248,-0.47691,0.0478942,-0.239088,0.837564
0.540998,-0.383506,-0.591133,0.246188,-0.384498
0.489885,0.706811,0.377731,0.290915,-0.184993
0.208682,-0.249036,-0.512348,-0.0529835,-0.795194
-0.854719,-0.318494,-0.229568,0.332892,0.0219298
0.862275,0.19031,-0.448902,0.115025,-0.0690586
0.117629,-0.839099,-0.525794,0.0768019,0.0483155
-0.453805,0.864512,-0.0329508,0.185341,0.108938
-0.218465,0.102108,0.354821,0.225291,0.875466
-0.39775,-0.37134,-0.636578,0.382589,-0.389817
-0.712994,-0.00928459,0.17638,-0.506523,0.451009
-0.907339,0.0415062,-0.0461757,-0.398058,0.116222
0.370829,-0.508427,-0.560037,0.507454,0.177029
0.579896,-0.0787347,0.153978,-0.775725,-0.177729
0.775437,-0.0327252,-0.479466,-0.0468366,0.405785
-0.194554,0.233571,0.825381,-0.23925,-0.409494
-0.201317,-0.34638,0.719551,0.566875,-0.0286741
0.293951,-0.546805,0.213616,0.010314,-0.756426
0.192079,0.221167,0.34414,-0.0581983,-0.888882
0.473341,0.499068,-0.714288,-0.0404646,-0.135259
-0.13797,0.417324,0.216646,-0.611253,-0.62173
0.0887239,0.827542,-0.177489,-0.468996,0.231595
0.723887,-0.290722,0.526833,0.0999966,-0.320881
0.127435,-0.866625,0.282298,-0.384581,-0.0450096
-0.506826,-0.751297,0.0534616,-0.284215,-0.311441
-0.863306,-0.201247,0.251086,-0.17614,-0.354139
0.379101,0.77709,-0.121709,-0.155047,0.465455
0.0967381,-0.05632,0.170851,0.96105,-0.191351
0.0861874,0.124998,-0.155497,-0.869529,0.440045
0.148163,0.0807952,0.937698,-0.293743,0.0606393
-0.674673,-0.498314,0.0817133,-0.0494016,-0.53714
-0.0187604,-0.5794,0.316427,-0.598937,-0.451259
0.257722,-0.332865,0.092283,-0.0718373,-0.89876
0.749845,-0.0810288,0.0938868,-0.0720305,-0.646457
0.378721,0.0847345,0.412107,-0.13159,-0.812769
0.527968,-0.47348,0.433129,0.474637,0.288617
-0.0193477,-0.192419,0.914113,-0.128982,-0.331146
-0.131487,0.443526,-0.635627,0.589418,-0.180529
-0.784442,0.13318,-0.531854,-0.0521808,-0.287515
0.83403,-0.142441,0.465468,0.0857965,0.242288
-0.799031,0.44401,-0.10194,-0.100385,-0.379266
-0.188593,0.405375,-0.0835275,-0.888196,-0.0785043
-0.347975,0.598914,0.154539,-0.298113,-0.639159
0.221111,-0.34897,0.348113,0.836773,-0.0833676
0.225929,-0.59631,0.337772,-0.534325,0.437656
-0.741955,-0.484079,-0.120343,0.313981,0.322586
-0.293313,-0.250178,-0.451428,0.733028,0.331453
-0.444319,0.0129374,0.738672,-0.349198,-0.372033
-0.0161752,0.284666,-0.904723,0.30742,0.0633813
-0.825932,0.483417,-0.0846636,-0.0770194,0.263984
-0.0187485,0.309054,-0.612653,0.075707,0.722533
-0.104879,0.121481,-0.0826442,-0.947242,-0.26161
-0.278417,0.174043,-0.194703,-0.0783335,-0.921018
0.552359,0.613497,-0.363412,-0.174937,-0.393148
-0.0876689,0.0299501,-0.299348,-0.832416,0.455281
-0.156096,0.413871,-0.672695,0.398031,0.437969
0.407182,0.741339,0.350174,-0.0740456,-0.393437
0.747335,0.341281,-0.303975,0.323077,0.360318
0.157826,0.428886,0.549325,-0.521561,0.46392
-0.351348,0.288464,0.221621,-0.786813,0.357835
-0.50195,-0.192705,-0.765579,0.351083,-0.000722065
0.639297,0.119447,0.243811,0.560837,-0.450475
0.871491,0.370639,-0.277963,-0.00601804,0.15838
0.307494,0.623971,0.0184397,0.27108,-0.668663
-0.248756,0.0556577,0.692326,0.656753,0.151319
0.691844,0.230844,0.651784,-0.00415922,-0.205625
0.687696,0.536146,-0.344428,0.220187,-0.273505
-0.184439,0.015716,0.0972577,0.709423,0.672995
-0.432204,-0.733496,-0.197655,-0.412933,-0.259226
0.123395,0.237779,-0.451374,0.283659,-0.801605
0.270319,-0.839642,0.350087,0.275454,0.151842
0.0528232,-0.150285,-0.173194,-0.596342,-0.768218
0.71162,0.0594284,0.622183,-0.158179,-0.278347
0.00350142,-0.682502,-0.514099,-0.495092,-0.155888
-0.545036,-0.633283,0.483285,0.0799038,-0.256228
0.596333,0.0366344,-0.472144,-0.546505,0.350603
-0.205226,0.0190017,-0.407217,0.702868,-0.543406
-0.388377,-0.113561,-0.626918,-0.331382,-0.577432
-0.0155459,-0.00844117,-0.761296,-0.0674754,-0.643474
0.360559,0.826293,-0.0892156,-0.301525,-0.29982
0.628023,-0.155346,-0.456643,-0.545347,0.276047
-0.507467,0.226584,0.13193,0.15122,0.808022
-0.158127,0.0682088,-0.340951,-0.364937,0.847447
-0.58323,-0.177664,-0.549279,0.571325,-0.0272007
-0.777226,0.327,-0.496504,-0.047984,0.192967
0.400241,-0.897403,-0.146811,0.0832133,0.0776969
-0.390009,0.33556,0.0372374,-0.581532,-0.629241
-0.260226,0.0513981,0.322148,-0.906217,0.0600634
0.560045,0.247292,0.217555,0.570589,-0.500659
0.236951,0.57025,-0.35888,0.559608,-0.420659
0.0161689,-0.444292,-0.801025,-0.0393189,-0.401667
-0.656614,-0.557142,0.17292,-0.164238,0.450662
-0.551758,0.22448,0.618741,0.480244,0.184646
-0.740792,-0.418584,-0.454071,-0.109517,0.241538
-0.428727,-0.6748,-0.278836,-0.529129,0.075973
0.654495,-0.139555,0.646093,0.0148107,0.360411
-0.312166,0.623182,-0.508886,-0.423332,0.276982
0.381591,0.503263,-0.621126,0.175407,-0.42873
-0.153375,0.660313,-0.328552,0.265909,-0.60083
-0.578094,0.132525,-0.0886951,0.00972849,0.799848
0.740984,-0.0618778,-0.377947,0.478103,-0.276007
0.710888,-0.0960857,-0.578088,-0.240716,-0.303608
0.677481,0.018804,0.454057,0.35271,0.455254
0.0830498,-0.188119,0.897941,0.0441815,0.389442
-0.883773,-0.149064,0.0615385,-0.281558,0.332087
0.184296,-0.0615524,0.487952,-0.450854,0.722036
0.183313,-0.878683,0.0317024,0.399727,-0.177535
-0.269985,0.0531448,-0.225794,-0.331176,0.874105
0.115569,-0.437332,0.190156,-0.18373,0.851529
0.358447,-0.0581534,0.717615,-0.410549,-0.432519
0.232379,0.279265,0.751391,0.485235,0.267742
0.376477,0.800287,-0.172349,-0.287367,-0.325951
0.833972,0.200989,0.0636237,0.305363,0.40759
0.114746,0.202429,0.821651,-0.314515,-0.413032
-0.276635,0.350259,-0.621036,-0.0822095,0.640494
-0.258905,-0.373972,0.84798,-0.113624,0.248935
0.0580257,-0.193905,0.261058,0.532726,0.778049
0.550133,-0.238493,-0.19611,-0.356648,0.690533
0.277705,0.622059,0.138881,0.0375483,0.719
-0.571849,-0.277329,-0.198947,0.314487,-0.678977
-0.111988,0.822543,-0.369353,-0.118184,0.397054
0.259993,0.281303,0.597256,0.24394,0.661946
-0.799001,-0.0861396,-0.088011,0.356214,0.466623
-0.277592,0.215456,-0.4709,0.308071,0.747808
0.738693,0.445084,-0.0196544,0.161614,-0.482772
0.172147,0.437352,0.0170742,0.797588,0.378325
-0.620343,-0.265258,-0.700732,0.231447,-0.0414418
0.0901051,-0.587231,-0.754829,0.272034,0.0672287
0.143436,-0.429959,-0.588693,0.643319,0.18823
0.199687,-0.327832,0.0590236,0.718597,-0.575405
-0.276537,0.598394,0.411009,0.182859,0.602273
0.357463,0.0700208,-0.849956,-0.103332,-0.365792
0.218644,0.442838,0.00515344,-0.735854,-0.463023
0.329818,0.873445,0.209958,-0.279049,0.0871367
-0.809479,0.377613,0.444245,0.012616,0.051346
-0.463963,0.571971,-0.660109,0.0130723,-0.148702
0.040758,-0.674196,0.189097,-0.225063,0.676223
-0.659668,-0.247466,0.0352116,-0.699862,-0.108126
-0.462818,0.680692,-0.4728,0.184223,-0.257194
0.024726,-0.0949181,0.206784,-0.328096,-0.917756
0.152929,-0.31812,0.138754,0.870068,0.316781
0.20825,0.208893,0.151646,0.794426,-0.508137
0.334372,-0.162496,0.20389,-0.875608,-0.235894
-0.530593,-0.259404,0.131815,-0.0164219,-0.79567
0.36777,0.768162,0.0122176,0.458389,0.264352
0.128968,-0.42907,-0.307967,-0.799041,0.250957
0.435844,0.0898999,0.786777,0.23222,-0.360855
0.562448,0.642692,-0.342459,0.284422,-0.271043
-0.495424,0.162218,0.0035004,-0.0500175,0.849928
0.239419,-0.564325,0.503365,-0.550841,0.260624
-0.605149,-0.460395,-0.291661,0.568149,0.116665
-0.529378,0.397849,-0.349221,0.613724,0.250865
-0.361243,-0.16319,0.652054,0.503297,-0.403649
-0.251187,0.173967,-0.418579,-0.0617409,-0.854333
0.440249,0.412423,-0.150246,-0.398549,-0.674391
-0.426297,-0.633474,-0.213615,-0.563893,0.232984
-0.577978,0.309612,0.172864,0.689924,-0.25146
-0.477274,0.313197,0.400484,-0.251335,0.670976
0.765245,0.255521,-0.288344,-0.280737,-0.432863
-0.292636,0.0578351,-0.271724,0.908504,0.109673
0.0703782,-0.632202,0.0682726,-0.305043,-0.706086
-0.18467,-0.603235,-0.108572,-0.581762,-0.502551
-0.0459174,0.10137,-0.629077,0.724513,0.259139
0.469644,0.518372,0.0966493,0.708312,-0.0139678
-0.286565,-0.456641,0.036097,-0.827125,0.160206
0.452032,-0.486865,0.284145,0.521337,0.452338
0.596679,0.0653667,0.161374,-0.526885,-0.577059
0.524652,0.17355,-0.0749748,0.179448,-0.81147
-0.599286,0.599709,0.041165,-0.440538,0.295331
0.714884,-0.0725334,-0.570349,-0.332957,-0.218753
-0.282853,0.0367647,0.803205,0.499066,0.16165
-0.938782,-0.0836557,-0.0814019,0.035919,0.324737
-0.80997,0.247229,0.115252,0.448166,-0.260164
-0.605051,0.304949,0.711517,-0.189869,-0.0454789
0.023749,0.41863,-0.804756,0.217584,-0.361612
0.582284,0.292835,0.451525,-0.1385,0.596798
-0.482911,-0.400945,-0.472833,0.473206,-0.400397
-0.157121,0.22704,-0.230432,0.77792,0.515131
0.355758,-0.764056,-0.0973292,-0.0184998,0.528384
-0.0736396,-0.211116,0.655224,0.326673,0.642315
-0.455613,0.614876,0.207726,0.596078,-0.142659
0.312906,0.614295,0.0225812,-0.419886,-0.591254
-0.812736,0.207242,-0.151997,0.434818,-0.296648
-0.293986,0.310234,-0.822398,-0.272072,-0.260143
-0.0232736,-0.702851,0.602631,-0.0743116,0.374021
0.176394,-0.121698,0.0724061,0.95888,-0.151865
-0.20902,0.970544,0.104654,-0.0811355,0.00435371
-0.319097,0.664717,0.0176016,-0.610662,-0.283683
0.62566,-0.0204805,0.450934,0.375279,0.515193
0.37438,0.770187,-0.258565,0.324683,-0.306481
-0.755081,0.443709,0.0814326,-0.239155,-0.414096
0.398234,0.130589,0.365498,0.451845,0.698237
0.0678616,0.362545,-0.143606,-0.69136,0.603049
0.0489302,-0.284428,0.688511,0.42239,-0.5146
0.233064,-0.467002,0.740496,-0.305632,0.288435
-0.180118,0.0423109,0.10993,0.337217,-0.916671
-0.513326,-0.608711,0.529949,0.242589,-0.159003
0.280838,0.58257,-0.0963363,0.59668,0.466645
0.592056,0.456935,-0.1107,0.630237,-0.174861
0.3099,0.573268,0.270715,0.695222,-0.13042
-0.662329,-0.0378036,0.64143,0.140668,-0.356907
0.49877,0.661251,-0.279603,-0.446176,-0.191165
-0.796357,-0.116853,-0.00126814,0.528291,-0.270993
-0.425918,0.0487912,0.721073,-0.534966,0.103722
-0.753072,-0.187704,0.183902,0.562521,-0.219821
-0.634796,0.760756,-0.0548743,-0.0985059,0.072479
-0.208801,0.235587,0.297745,-0.168991,-0.884466
0.342371,0.730587,-0.0347334,-0.532816,-0.251815
0.475814,-0.512796,0.26536,0.226349,-0.623287
0.127907,-0.428626,0.540186,0.681608,0.219999
0.22563,-0.14681,-0.427382,-0.861541,0.05089
0.581835,0.702473,0.122178,-0.372195,0.114345
0.403944,-0.5496,0.558617,-0.462618,-0.103072
0.0906748,-0.277676,0.20317,0.0934882,-0.931823
-0.566712,0.790911,-0.190766,0.119217,0.0769839
0.68802,-0.369094,-0.521489,-0.306641,-0.160152
0.0985172,0.775567,0.369438,-0.471587,0.172161
-0.377841,0.201174,0.0604453,0.794097,0.429745
0.341283,0.0784394,-0.214555,-0.889143,-0.205458
-0.95434,0.0897858,0.128024,-0.245609,-0.0742558
0.194268,0.388278,-0.455355,0.720911,0.288023
0.842677,-0.151712,-0.103672,0.0907888,0.499064
0.336487,0.610121,-0.186964,0.623163,-0.305582
-0.0749647,-0.507271,0.535897,0.49089,-0.45528
0.693693,0.0419141,0.658737,-0.150636,0.24825
0.485702,-0.317878,0.804215,0.103105,0.0630783
0.527278,0.492041,0.0840796,-0.178167,0.662498
0.684845,0.221229,-0.359819,-0.386904,-0.448766
0.292628,0.242254,0.179624,0.0206889,0.904028
-0.420867,-0.326736,0.235867,0.0286288,-0.812088
-0.625014,-0.0521377,-0.662111,-0.368966,0.171269
-0.375792,0.0597808,-0.771672,-0.507846,-0.0227446
0.0368846,-0.181439,-0.386267,-0.893615,0.129135
0.767481,0.111983,0.0163497,0.0648144,-0.629294
-0.429163,-0.24428,-0.0537938,-0.49982,0.710543
0.350223,0.438758,-0.553304,-0.318709,-0.527226
-0.852735,-0.206435,0.382913,-0.185887,0.228691
-0.0823957,0.577122,-0.142043,0.0592094,0.800762
0.103792,0.435516,0.837329,0.0595649,0.304353
0.0938632,0.662111,-0.588688,-0.0223102,0.452971
0.306665,-0.196589,0.356104,-0.843321,0.173099
0.193272,0.0582244,0.613335,-0.329377,0.687931
0.133536,0.0497748,0.474081,0.268609,0.824733
-0.482805,-0.719922,-0.127743,0.291402,-0.382289
-0.685976,-0.303646,0.596574,0.288495,-0.0113035
0.00408837,0.614512,-0.687929,0.132325,-0.363601
0.001885,-0.247618,0.110417,0.898155,-0.344886
0.278729,0.886726,-0.147102,0.195913,0.273765
0.614505,0.666614,-0.326157,-0.135307,-0.235477
-0.103456,0.637931,0.52075,-0.555732,-0.0473593
0.354687,-0.324398,0.869394,-0.0771645,-0.0843385
0.226591,-0.191013,-0.363869,0.113602,0.876434
0.136984,-0.0311886,0.667417,0.710926,0.174293
0.262465,-0.201382,0.242668,0.912582,0.0123324
-0.756686,0.354114,-0.274005,0.0916854,-0.464995
0.599839,0.0887266,0.378004,0.142507,-0.684539
-0.70055,0.0477534,0.267959,0.657617,0.0548277
0.089051,-0.401531,0.0424699,-0.190787,0.888583
-0.223385,-0.344544,-0.804972,0.418284,0.0881029
0.0859741,0.857738,-0.436871,-0.0933898,0.24214
-0.445975,-0.256158,0.504804,-0.275477,0.634824
0.444632,0.119009,0.0208243,0.623809,0.631922
-0.475794,0.10886,0.417496,-0.683667,-0.348568
0.461127,0.172575,-0.274115,-0.533422,0.629986
0.765431,-0.446409,0.106977,0.279663,0.356742
0.470756,-0.561674,-0.160119,-0.312243,-0.584429
0.101405,0.617589,0.0654236,-0.515354,0.578182
-0.136669,0.0654262,-0.649791,0.225904,-0.708455
0.3398,0.6461,-0.671236,0.0193703,-0.13697
0.269566,-0.117699,0.406298,-0.311265,-0.80616
-0.761996,-0.0948908,-0.410629,0.397799,-0.283257
0.395043,0.355452,0.68353,0.286145,-0.411318
0.303679,0.584006,-0.68918,-0.296693,0.0661453
0.060072,0.456447,-0.804658,0.282022,0.249212
-0.0780235,-0.590103,0.408739,0.255852,0.641324
0.259393,0.911064,0.0205385,-0.314298,-0.0674465
0.277962,0.554343,0.0238962,-0.756838,-0.204361
0.365067,0.756781,-0.137248,-0.312828,-0.423125
0.713616,0.62571,-0.229644,0.216788,-0.0115114
-0.406956,0.104155,0.441725,0.661672,-0.435124
-0.0798822,-0.0748317,-0.118386,0.342297,0.92584
-0.188211,0.88814,-0.148317,0.175345,0.348728
0.840185,-0.390604,-0.0726712,0.267716,0.250077
0.544695,0.324768,0.710117,0.155767,-0.260076
0.355219,0.1303,0.132924,-0.915486,0.0310679
-0.476614,-0.48631,-0.566179,0.307384,0.349552
-0.143505,-0.512668,-0.806954,-0.255941,0.0185674
0.68205,-0.296129,-0.338458,0.506589,0.275084
0.135788,0.762448,0.130757,-0.557156,0.270905
-0.0880789,-0.456683,-0.787886,-0.389632,-0.110937
0.205371,0.936741,-0.267319,-0.0923753,0.0306904
0.00528638,-0.385823,0.403796,-0.811987,-0.172292
-0.435158,0.158613,0.171301,-0.548837,0.671677
-0.423508,-0.570827,0.233744,0.382435,0.544573
0.202898,-0.226982,-0.831898,-0.443688,-0.144293
-0.44772,-0.0525849,-0.278923,0.237673,-0.817966
-0.148336,-0.698304,0.572839,-0.222214,-0.334227
0.468546,0.483794,-0.616893,0.368694,-0.175548
-0.118558,0.458631,-0.440792,0.474567,-0.598365
0.466823,0.0116975,0.150343,0.79934,0.341131
-0.0699162,-0.454198,0.179984,0.851042,-0.169642
0.00317492,-0.187542,0.619457,0.429044,-0.628642
-0.757621,-0.59312,0.066775,0.150174,-0.218048
-0.165993,-0.0897269,-0.726587,-0.638153,-0.178784
0.700075,0.478033,-0.0256845,0.315591,0.427247
